en,fr,it,de,es,ko,kana
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Prevents the user from being startled one time this turn.,Évite une fois d'être effrayé par un autre Pokémon.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.
Startles all of the Pokémon to act before the user.,Effraie tous les Pokémon qui ont fait leur Démonstration.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Makes audience expect little of other contestants.,Détourne l'attention du public des autres Pokémon.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.
"A move of huge appeal, but using it prevents the user from taking further contest moves.","Plaît énormément, mais interdit d'effectuer la moindre Démonstration jusqu'à la fin.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves."
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
