en,fr,it,de,es,ko,kana
The wild [VAR PKNICK(0000)] was squeezed by the wild [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est pris dans l’étreinte [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] selvatico stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] selvatico con Legatutto!",[VAR PKNICK(0001)] (wild) setzt gegen [VAR PKNICK(0000)] (wild) Klammergriff ein!,¡La atadura del [VAR PKNICK(0001)] salvaje oprime al [VAR PKNICK(0000)] salvaje!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)]에게 조이기를 당했다!,{野生|やせい}の　[VAR PKNICK(0000)]は {野生|やせい}の　[VAR PKNICK(0001)]に　{締|し}めつけられた！
The opposing [VAR PKNICK(0000)] was squeezed by [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est pris dans l’étreinte [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] avversario con Legatutto!",[VAR PKNICK(0001)] setzt gegen [VAR PKNICK(0000)] (Gegner) Klammergriff ein!,¡La atadura de [VAR PKNICK(0001)] oprime al [VAR PKNICK(0000)] enemigo!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 조이기를 당했다!,{相手|あいて}の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]に　{締|し}めつけられた！
The opposing [VAR PKNICK(0000)] was squeezed by the opposing [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est pris dans l’étreinte [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] avversario stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] bersaglio con Legatutto!",[VAR PKNICK(0001)] (Gegner) setzt gegen [VAR PKNICK(0000)] (Gegner) Klammergriff ein!,¡La atadura del [VAR PKNICK(0001)] enemigo oprime al [VAR PKNICK(0000)] enemigo!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 상대 [VAR PKNICK(0001)]에게 조이기를 당했다!,{相手|あいて}の　[VAR PKNICK(0000)]は {相手|あいて}の　[VAR PKNICK(0001)]に　{締|し}めつけられた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was squeezed by [VAR PKNICK(0001)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est pris dans l’étreinte [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] con Legatutto!",[VAR PKNICK(0001)] setzt gegen [VAR PKNICK(0000)] von [VAR 0100(000A)] Klammergriff ein!,¡La atadura de [VAR PKNICK(0001)] oprime al [VAR PKNICK(0000)] de [VAR 0100(000A)]!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 조이기를 당했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]に　{締|し}めつけられた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was squeezed by [VAR 0100(000B)]’s [VAR PKNICK(0001)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est pris dans l’étreinte [VAR 1002][VAR 1408(0001,0001)][VAR PKNICK(0001)] [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] di [VAR 0100(000B)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] con Legatutto!",[VAR PKNICK(0001)] von [VAR 0100(000B)] setzt gegen [VAR PKNICK(0000)] von [VAR 0100(000A)] Klammergriff ein!,¡La atadura del [VAR PKNICK(0001)] de [VAR 0100(000B)] oprime al [VAR PKNICK(0000)] de [VAR 0100(000A)]!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]에게 조이기를 당했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR 0100(000B)]の　[VAR PKNICK(0001)]に　{締|し}めつけられた！
[VAR PKNICK(0000)] was wrapped by [VAR PKNICK(0001)]!,[VAR PKNICK(0000)] est ligoté par [VAR PKNICK(0001)] !,[VAR PKNICK(0001)] stritola [VAR PKNICK(0000)] con Avvolgibotta!,[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] umwickelt!,¡[VAR PKNICK(0001)] ha atrapado a [VAR PKNICK(0000)] con Constricción!,[VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 휘감겼다!,[VAR PKNICK(0000)]は [VAR PKNICK(0001)]に　{巻|ま}きつかれた！
[VAR PKNICK(0000)] was wrapped by the wild [VAR PKNICK(0001)]!,"[VAR PKNICK(0000)] est ligoté par [VAR 1002][VAR 1400(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] selvatico stritola [VAR PKNICK(0000)] con Avvolgibotta!",[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] (wild) umwickelt!,¡El [VAR PKNICK(0001)] salvaje ha atrapado a [VAR PKNICK(0000)] con Constricción!,[VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)]에게 휘감겼다!,[VAR PKNICK(0000)]は {野生|やせい}の　[VAR PKNICK(0001)]に　{巻|ま}きつかれた！
[VAR PKNICK(0000)] was wrapped by the opposing [VAR PKNICK(0001)]!,"[VAR PKNICK(0000)] est ligoté par [VAR 1002][VAR 1400(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] avversario stritola [VAR PKNICK(0000)] con Avvolgibotta!",[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] (Gegner) umwickelt!,¡El [VAR PKNICK(0001)] enemigo ha atrapado a [VAR PKNICK(0000)] con Constricción!,[VAR PKNICK(0000)][VAR 1900(0001)] 상대 [VAR PKNICK(0001)]에게 휘감겼다!,[VAR PKNICK(0000)]は {相手|あいて}の　[VAR PKNICK(0001)]に　{巻|ま}きつかれた！
[VAR PKNICK(0000)] was wrapped by [VAR 0100(000B)]’s [VAR PKNICK(0001)]!,"[VAR PKNICK(0000)] est ligoté par [VAR PKNICK(0001)] [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] di [VAR 0100(000B)] stritola [VAR PKNICK(0000)] con Avvolgibotta!",[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] von [VAR 0100(000B)] umwickelt!,¡El [VAR PKNICK(0001)] de [VAR 0100(000B)] ha atrapado a [VAR PKNICK(0000)] con Constricción!,[VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]에게 휘감겼다!,[VAR PKNICK(0000)]は [VAR 0100(000B)]の　[VAR PKNICK(0001)]に　{巻|ま}きつかれた！
The wild [VAR PKNICK(0000)] was wrapped by [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est ligoté par [VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] selvatico con Avvolgibotta!",[VAR PKNICK(0000)] (wild) wurde von [VAR PKNICK(0001)] umwickelt!,¡[VAR PKNICK(0001)] ha atrapado al [VAR PKNICK(0000)] salvaje con Constricción!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 휘감겼다!,{野生|やせい}の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]に　{巻|ま}きつかれた！
The wild [VAR PKNICK(0000)] was wrapped by the wild [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est ligoté par [VAR 1400(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] selvatico stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] selvatico con Avvolgibotta!",[VAR PKNICK(0000)] (wild) wurde von [VAR PKNICK(0001)] (wild) umwickelt!,¡El [VAR PKNICK(0001)] salvaje ha atrapado al [VAR PKNICK(0000)] salvaje con Constricción!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)]에게 휘감겼다!,{野生|やせい}の　[VAR PKNICK(0000)]は {野生|やせい}の　[VAR PKNICK(0001)]に　{巻|ま}きつかれた！
The opposing [VAR PKNICK(0000)] was wrapped by [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est ligoté par [VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] avversario con Avvolgibotta!",[VAR PKNICK(0000)] (Gegner) wurde von [VAR PKNICK(0001)] umwickelt!,¡[VAR PKNICK(0001)] ha atrapado al [VAR PKNICK(0000)] enemigo con Constricción!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 휘감겼다!,{相手|あいて}の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]に　{巻|ま}きつかれた！
The opposing [VAR PKNICK(0000)] was wrapped by the opposing [VAR PKNICK(0001)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est ligoté par [VAR 1400(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] avversario stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] bersaglio con Avvolgibotta!",[VAR PKNICK(0000)] (Gegner) wurde von [VAR PKNICK(0001)] (Gegner) umwickelt!,¡El [VAR PKNICK(0001)] enemigo ha atrapado al [VAR PKNICK(0000)] enemigo con Constricción!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 상대 [VAR PKNICK(0001)]에게 휘감겼다!,{相手|あいて}の　[VAR PKNICK(0000)]は {相手|あいて}の　[VAR PKNICK(0001)]に　{巻|ま}きつかれた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was wrapped by [VAR PKNICK(0001)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est ligoté par [VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] con Avvolgibotta!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde von [VAR PKNICK(0001)] umwickelt!,¡[VAR PKNICK(0001)] ha atrapado al [VAR PKNICK(0000)] de [VAR 0100(000A)] con Constricción!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]에게 휘감겼다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]に　{巻|ま}きつかれた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] was wrapped by [VAR 0100(000B)]’s [VAR PKNICK(0001)]!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est ligoté par [VAR PKNICK(0001)] [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] di [VAR 0100(000B)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] con Avvolgibotta!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde von [VAR PKNICK(0001)] von [VAR 0100(000B)] umwickelt!,¡El [VAR PKNICK(0001)] de [VAR 0100(000B)] ha atrapado al [VAR PKNICK(0000)] de [VAR 0100(000A)] con Constricción!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]에게 휘감겼다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR 0100(000B)]の　[VAR PKNICK(0001)]に　{巻|ま}きつかれた！
[VAR PKNICK(0001)] clamped down on [VAR PKNICK(0000)]!,"[VAR PKNICK(0000)] est pris dans le Claquoir [VAR 1408(0001,0001)][VAR PKNICK(0001)] !",[VAR PKNICK(0001)] stritola [VAR PKNICK(0000)] con Tenaglia!,[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] geschnappt!,¡[VAR PKNICK(0001)] ha atenazado a [VAR PKNICK(0000)]!,[VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 껍질에 꼈다!,[VAR PKNICK(0000)]は [VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
The wild [VAR PKNICK(0001)] clamped down on [VAR PKNICK(0000)]!,"[VAR PKNICK(0000)] est pris dans le Claquoir [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] selvatico stritola [VAR PKNICK(0000)] con Tenaglia!",[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] (wild) geschnappt!,¡El [VAR PKNICK(0001)] salvaje ha atenazado a [VAR PKNICK(0000)]!,[VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)]의 껍질에 꼈다!,[VAR PKNICK(0000)]は {野生|やせい}の　[VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
The opposing [VAR PKNICK(0001)] clamped down on [VAR PKNICK(0000)]!,"[VAR PKNICK(0000)] est pris dans le Claquoir [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] avversario stritola [VAR PKNICK(0000)] con Tenaglia!",[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] (Gegner) geschnappt!,¡El [VAR PKNICK(0001)] enemigo ha atenazado a [VAR PKNICK(0000)]!,[VAR PKNICK(0000)][VAR 1900(0001)] 상대 [VAR PKNICK(0001)]의 껍질에 꼈다!,[VAR PKNICK(0000)]は {相手|あいて}の　[VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
[VAR 0100(000B)]’s [VAR PKNICK(0001)] clamped down on [VAR PKNICK(0000)]!,"[VAR PKNICK(0000)] est pris dans le Claquoir [VAR 1002][VAR 1408(0001,0001)][VAR PKNICK(0001)] [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] di [VAR 0100(000B)] stritola [VAR PKNICK(0000)] con Tenaglia!",[VAR PKNICK(0000)] wurde von [VAR PKNICK(0001)] von [VAR 0100(000B)] geschnappt!,¡El [VAR PKNICK(0001)] de [VAR 0100(000B)] ha atenazado a [VAR PKNICK(0000)]!,[VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]의 껍질에 꼈다!,[VAR PKNICK(0000)]は [VAR 0100(000B)]の　[VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
[VAR PKNICK(0001)] clamped down on the wild [VAR PKNICK(0000)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est pris dans le Claquoir [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] selvatico con Tenaglia!",[VAR PKNICK(0000)] (wild) wurde von [VAR PKNICK(0001)] geschnappt!,¡[VAR PKNICK(0001)] ha atenazado al [VAR PKNICK(0000)] salvaje!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 껍질에 꼈다!,{野生|やせい}の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
The wild [VAR PKNICK(0001)] clamped down on the wild [VAR PKNICK(0000)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est pris dans le Claquoir [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] sauvage !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] selvatico stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] selvatico con Tenaglia!",[VAR PKNICK(0000)] (wild) wurde von [VAR PKNICK(0001)] (wild) geschnappt!,¡El [VAR PKNICK(0001)] salvaje ha atenazado al [VAR PKNICK(0000)] salvaje!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 야생 [VAR PKNICK(0001)]의 껍질에 꼈다!,{野生|やせい}の　[VAR PKNICK(0000)]は {野生|やせい}の　[VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
[VAR PKNICK(0001)] clamped down on the opposing [VAR PKNICK(0000)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est pris dans le Claquoir [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] avversario con Tenaglia!",[VAR PKNICK(0000)] (Gegner) wurde von [VAR PKNICK(0001)] geschnappt!,¡[VAR PKNICK(0001)] ha atenazado al [VAR PKNICK(0000)] enemigo!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 껍질에 꼈다!,{相手|あいて}の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
The opposing [VAR PKNICK(0001)] clamped down on the opposing [VAR PKNICK(0000)]!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est pris dans le Claquoir [VAR 1002][VAR 1406(0001,0001)][VAR PKNICK(0001)] ennemi !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] avversario stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] bersaglio con Tenaglia!",[VAR PKNICK(0000)] (Gegner) wurde von [VAR PKNICK(0001)] (Gegner) geschnappt!,¡El [VAR PKNICK(0001)] enemigo ha atenazado al [VAR PKNICK(0000)] enemigo!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 상대 [VAR PKNICK(0001)]의 껍질에 꼈다!,{相手|あいて}の　[VAR PKNICK(0000)]は {相手|あいて}の　[VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
[VAR PKNICK(0001)] clamped down on [VAR 0100(000A)]’s [VAR PKNICK(0000)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est pris dans le Claquoir [VAR 1408(0001,0001)][VAR PKNICK(0001)] !","[VAR PKNICK(0001)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] con Tenaglia!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde von [VAR PKNICK(0001)] geschnappt!,¡[VAR PKNICK(0001)] ha atenazado al [VAR PKNICK(0000)] de [VAR 0100(000A)]!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR PKNICK(0001)]의 껍질에 꼈다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
[VAR 0100(000B)]’s [VAR PKNICK(0001)] clamped down on [VAR 0100(000A)]’s [VAR PKNICK(0000)]!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est pris dans le Claquoir [VAR 1002][VAR 1408(0001,0001)][VAR PKNICK(0001)] [VAR 1408(000B,0001)][VAR 0100(000B)] !","[VAR 1002][VAR 1501(0001,0001)][VAR PKNICK(0001)] di [VAR 0100(000B)] stritola [VAR 1002][VAR 1500(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] con Tenaglia!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde von [VAR PKNICK(0001)] von [VAR 0100(000B)] geschnappt!,¡El [VAR PKNICK(0001)] de [VAR 0100(000B)] ha atenazado al [VAR PKNICK(0000)] de [VAR 0100(000A)]!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0100(000B)]의 [VAR PKNICK(0001)]의 껍질에 꼈다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR 0100(000B)]の　[VAR PKNICK(0001)]の　からに　{挟|はさ}まれた！
[VAR PKNICK(0000)] became trapped in the vortex!,[VAR PKNICK(0000)] est piégé dans le tourbillon !,[VAR PKNICK(0000)] è intrappolato nel mulinello!,[VAR PKNICK(0000)] wird in dem Strudel gefangen!,¡[VAR PKNICK(0000)] ha quedado atrapado dentro del torbellino!,[VAR PKNICK(0000)][VAR 1900(0001)] 소용돌이 속에 갇혔다!,[VAR PKNICK(0000)]は {渦|うず}の{中|なか}に　{閉|と}じこめられた！
The wild [VAR PKNICK(0000)] became trapped in the vortex!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est piégé dans le tourbillon !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico è intrappolato nel mulinello!",[VAR PKNICK(0000)] (wild) wird in dem Strudel gefangen!,¡El [VAR PKNICK(0000)] salvaje ha quedado atrapado dentro del torbellino!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 소용돌이 속에 갇혔다!,{野生|やせい}の　[VAR PKNICK(0000)]は {渦|うず}の{中|なか}に　{閉|と}じこめられた！
The opposing [VAR PKNICK(0000)] became trapped in the vortex!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est piégé dans le tourbillon !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario è intrappolato nel mulinello!",[VAR PKNICK(0000)] (Gegner) wird in dem Strudel gefangen!,¡El [VAR PKNICK(0000)] enemigo ha quedado atrapado dentro del torbellino!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 소용돌이 속에 갇혔다!,{相手|あいて}の　[VAR PKNICK(0000)]は {渦|うず}の{中|なか}に　{閉|と}じこめられた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] became trapped in the vortex!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est piégé dans le tourbillon !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è intrappolato nel mulinello!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wird in dem Strudel gefangen!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha quedado atrapado dentro del torbellino!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 소용돌이 속에 갇혔다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は {渦|うず}の{中|なか}に　{閉|と}じこめられた！
[VAR PKNICK(0000)] became trapped in the fiery vortex!,[VAR PKNICK(0000)] est piégé dans un tourbillon de feu !,[VAR PKNICK(0000)] è intrappolato in un turbine di fuoco!,[VAR PKNICK(0000)] wurde in wirbelndem Feuer eingeschlossen!,¡[VAR PKNICK(0000)] ha quedado atrapado en un torbellino de fuego!,[VAR PKNICK(0000)][VAR 1900(0001)] 불꽃의 소용돌이에 갇혔다!,[VAR PKNICK(0000)]は {炎|ほのお}の{渦|うず}に　{閉|と}じこめられた！
The wild [VAR PKNICK(0000)] became trapped in the fiery vortex!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage est piégé dans un tourbillon de feu !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico è intrappolato in un turbine di fuoco!",[VAR PKNICK(0000)] (wild) wurde in wirbelndem Feuer eingeschlossen!,¡El [VAR PKNICK(0000)] salvaje ha quedado atrapado en un torbellino de fuego!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 불꽃의 소용돌이에 갇혔다!,{野生|やせい}の　[VAR PKNICK(0000)]は {炎|ほのお}の{渦|うず}に　{閉|と}じこめられた！
The opposing [VAR PKNICK(0000)] became trapped in the fiery vortex!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi est piégé dans un tourbillon de feu !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario è intrappolato in un turbine di fuoco!",[VAR PKNICK(0000)] (Gegner) wurde in wirbelndem Feuer eingeschlossen!,¡El [VAR PKNICK(0000)] enemigo ha quedado atrapado en un torbellino de fuego!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 불꽃의 소용돌이에 갇혔다!,{相手|あいて}の　[VAR PKNICK(0000)]は {炎|ほのお}の{渦|うず}に　{閉|と}じこめられた！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] became trapped in the fiery vortex!,"[VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est piégé dans un tourbillon de feu !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è intrappolato in un turbine di fuoco!",[VAR PKNICK(0000)] von [VAR 0100(000A)] wurde in wirbelndem Feuer eingeschlossen!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha quedado atrapado en un torbellino de fuego!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 불꽃의 소용돌이에 갇혔다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は {炎|ほのお}の{渦|うず}に　{閉|と}じこめられた！
